formTypeCd,reportInfoIdent,receivedDt,filerIdent,filerTypeCd,filerName,contributionInfoId,contributionDt,contributionAmount,contributionDescr,itemizeFlag,travelFlag,contributorPersentTypeCd,contributorNameOrganization,contributorNameLast,contributorNameFirst,contributorNameShort,contributorStreetCountyCd,contributorStreetCountryCd,contributorStreetPostalCode,contributorEmployer,contributorJobTitle,contributorPacFein,contributor_id
SPAC,1138,20000717.0,15478,SPAC,Friends of Eddie Lucio,100042954,20000125.0,1500.0,,Y,N,ENTITY,James Parkey Investments,,,,,USA,75201,,,,63346
SPAC,1138,20000717.0,15478,SPAC,Friends of Eddie Lucio,100042955,20000203.0,5000.0,,Y,N,ENTITY,Tigua Indian Reservation Ysleta Del Sur Pueblo,,,,,USA,79917-7579,,,,141588
SPAC,1138,20000717.0,15478,SPAC,Friends of Eddie Lucio,100042956,20000328.0,2000.0,,Y,N,ENTITY,Bp Amoco Corporation - Pac,,,,,USA,78701,,,,16241
SPAC,1138,20000717.0,15478,SPAC,Friends of Eddie Lucio,100042957,20000517.0,1000.0,,Y,N,ENTITY,Eli Lilly And Co. - Pac,,,,,USA,78701,,,,40422
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042958,20120621.0,35.0,,Y,N,ENTITY,Dan M Brunner,,,,,USA,76014,,,,32173
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042959,20120621.0,35.0,,Y,N,ENTITY,Bryce Jenkins,,,,,USA,75211,,,,18420
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042960,20120621.0,35.0,,Y,N,ENTITY,Brandon Koonsman,,,,,USA,76092,,,,16668
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042961,20120620.0,35.0,,Y,N,ENTITY,Lisa Escue,,,,,USA,76051,,,,82639
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042962,20120620.0,35.0,,Y,N,ENTITY,Todd O Bonneau,,,,,USA,75234,,,,142293
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042963,20120614.0,110.0,,Y,N,ENTITY,Standard Times,,,,,USA,76902,,,,123469
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042964,20120614.0,100.0,,Y,N,ENTITY,Jill Taylor,,,,,USA,76904,,,,65672
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042965,20120619.0,340.0,,Y,N,ENTITY,Richard Campbell,,,,,USA,79119,,,,111401
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042966,20120619.0,326.0,,Y,N,ENTITY,Shalmarie Permenter,,,,,USA,79101,,,,119342
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042967,20120619.0,150.0,,Y,N,ENTITY,Mark Darnall,,,,,USA,79105,,,,87001
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042968,20120619.0,120.0,,Y,N,ENTITY,Gary W Papay,,,,,USA,79106,,,,48140
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042969,20120620.0,35.0,,Y,N,ENTITY,Worth W Ross,,,,,USA,75219,,,,153742
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042970,20120620.0,35.0,,Y,N,ENTITY,Kay Hammer Link,,,,,USA,76092,,,,71374
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042971,20120620.0,35.0,,Y,N,ENTITY,David Rosemurgy,,,,,USA,75225,,,,33560
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042972,20120620.0,35.0,,Y,N,ENTITY,Carol King Ringo,,,,,USA,75075,,,,21194
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042973,20120620.0,35.0,,Y,N,ENTITY,Carol B Reeder,,,,,USA,75225,,,,21136
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042974,20120620.0,35.0,,Y,N,ENTITY,Cindy Reichert,,,,,USA,76248,,,,25546
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042975,20120620.0,35.0,,Y,N,ENTITY,Jane S Idzi,,,,,USA,75225,,,,63749
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042976,20120620.0,35.0,,Y,N,ENTITY,William D Claborn,,,,,USA,75093,,,,152269
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042977,20120620.0,35.0,,Y,N,ENTITY,Jana Z Hayes,,,,,USA,75001,,,,63691
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042978,20120620.0,35.0,,Y,N,ENTITY,Jan J Davis,,,,,USA,75116,,,,63626
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042979,20120620.0,35.0,,Y,N,ENTITY,Gregory L Myers,,,,,USA,75013,,,,52028
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042980,20120620.0,35.0,,Y,N,ENTITY,Frankie L. Arthur,,,,,USA,75028,,,,45675
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042981,20120620.0,35.0,,Y,N,ENTITY,Chris G Reader,,,,,USA,75201,,,,24825
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042982,20120620.0,35.0,,Y,N,ENTITY,James Memmer,,,,,USA,75083,,,,63300
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042983,20120620.0,35.0,,Y,N,ENTITY,Donald L Ferman,,,,,USA,75033,,,,36914
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042984,20120620.0,35.0,,Y,N,ENTITY,James Deal,,,,,USA,76016,,,,63021
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042985,20120620.0,35.0,,Y,N,ENTITY,Brett L Mcmillan,,,,,USA,75034,,,,17145
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042986,20120620.0,35.0,,Y,N,ENTITY,Dennie A Pitzer,,,,,USA,75205,,,,35232
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042987,20120620.0,35.0,,Y,N,ENTITY,Cory Duncan,,,,,USA,75032,,,,29588
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042988,20120620.0,35.0,,Y,N,ENTITY,J. Kelly Warms,,,,,USA,75060,,,,62023
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042989,20120620.0,35.0,,Y,N,ENTITY,Dennis D. D Duniven,,,,,USA,75252,,,,35256
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042990,20120620.0,35.0,,Y,N,ENTITY,Don K Douglas,,,,,USA,76226,,,,36751
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042991,20120620.0,35.0,,Y,N,ENTITY,Glenda R Allen,,,,,USA,75230,,,,49881
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042992,20120620.0,35.0,,Y,N,ENTITY,Frances Siu,,,,,USA,76039,,,,45461
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042993,20120620.0,35.0,,Y,N,ENTITY,Paige E Elliott,,,,,USA,75225,,,,101297
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042994,20120620.0,35.0,,Y,N,ENTITY,Bradford L Edgar,,,,,USA,75001,,,,16487
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042995,20120620.0,35.0,,Y,N,ENTITY,Suzanne G Rhodes,,,,,USA,75205,,,,126237
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042996,20120620.0,35.0,,Y,N,ENTITY,Mary C Vlamides,,,,,USA,75244,,,,88018
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042997,20120620.0,35.0,,Y,N,ENTITY,Mary H Lanier,,,,,USA,76092,,,,88098
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042998,20120620.0,35.0,,Y,N,ENTITY,Mary L Mercer,,,,,USA,75225,,,,88166
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100042999,20120620.0,35.0,,Y,N,ENTITY,Melinda A Matise,,,,,USA,75225,,,,90598
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043000,20120620.0,35.0,,Y,N,ENTITY,Mendy Whitehead,,,,,USA,76262,,,,90884
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043001,20120620.0,35.0,,Y,N,ENTITY,Michael J Xuereb,,,,,USA,75214,,,,91739
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043002,20120620.0,35.0,,Y,N,ENTITY,Michael K Beckelman,,,,,USA,76092,,,,91762
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043003,20120620.0,35.0,,Y,N,ENTITY,Michael L Benson,,,,,USA,75248,,,,91773
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043004,20120620.0,35.0,,Y,N,ENTITY,Michele C Balady Beach,,,,,USA,75229,,,,92070
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043005,20120620.0,35.0,,Y,N,ENTITY,Steven Sloan,,,,,USA,76182,,,,124614
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043006,20120620.0,35.0,,Y,N,ENTITY,Teresa M Rutherford,,,,,USA,76092,,,,128362
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043007,20120620.0,35.0,,Y,N,ENTITY,Steven Schuster,,,,,USA,76137,,,,124612
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043008,20120620.0,35.0,,Y,N,ENTITY,Margaret C Bell,,,,,USA,75218,,,,86463
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043009,20120620.0,35.0,,Y,N,ENTITY,Sophie T Diaz,,,,,USA,76034,,,,121943
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043010,20120620.0,35.0,,Y,N,ENTITY,Patricia Szot,,,,,USA,75040,,,,102399
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043011,20120620.0,35.0,,Y,N,ENTITY,Barbara S Byrd,,,,,USA,75248,,,,11200
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043012,20120620.0,35.0,,Y,N,ENTITY,Pauline Gounden,,,,,USA,75228,,,,103059
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043013,20120620.0,35.0,,Y,N,ENTITY,Barbara Gentile,,,,,USA,76248,,,,11119
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043014,20120620.0,35.0,,Y,N,ENTITY,Ann Mcdaniel,,,,,USA,75060,,,,7238
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043015,20120620.0,35.0,,Y,N,ENTITY,Ray L Mach,,,,,USA,75244,,,,109126
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043016,20120620.0,35.0,,Y,N,ENTITY,Ann Cleveland,,,,,USA,75116,,,,7189
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043017,20120620.0,35.0,,Y,N,ENTITY,Reggie A Mcmullin,,,,,USA,76092,,,,109898
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043018,20120620.0,35.0,,Y,N,ENTITY,Amy T Detwiler,,,,,USA,75225,,,,6312
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043019,20120620.0,35.0,,Y,N,ENTITY,Robert B Lo,,,,,USA,75019,,,,112639
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043020,20120620.0,35.0,,Y,N,ENTITY,Amanda S Thomas,,,,,USA,75023,,,,5074
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043021,20120620.0,35.0,,Y,N,ENTITY,Ronald W Holliman,,,,,USA,75126,,,,114501
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043022,20120620.0,35.0,,Y,N,ENTITY,Molly M Bailey,,,,,USA,75225,,,,93509
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043023,20120620.0,35.0,,Y,N,ENTITY,Todd O Bonneau,,,,,USA,75234,,,,142293
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043024,20120620.0,35.0,,Y,N,ENTITY,Bradley M Wirth,,,,,USA,75028,,,,16528
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043025,20120620.0,35.0,,Y,N,ENTITY,Jessica Bonanno,,,,,USA,76092,,,,65494
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043026,20120620.0,60.0,,Y,N,ENTITY,Joe B Atkins,,,,,USA,75074,,,,66316
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043027,20120326.0,100.0,,Y,N,ENTITY,Sharon J Morton,,,,,USA,77095,,,,119602
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043028,20120326.0,40.0,,Y,N,ENTITY,Donna M Fremin,,,,,USA,78230,,,,37125
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043029,20120326.0,25.0,,Y,N,ENTITY,Shadan Buckalew,,,,,USA,75024,,,,119245
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043030,20120326.0,25.0,,Y,N,ENTITY,Tasha J Penson,,,,,USA,75104,,,,127402
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043031,20120620.0,35.0,,Y,N,ENTITY,Suzanne G Rhodes,,,,,USA,75205,,,,126237
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043032,20120326.0,40.0,,Y,N,ENTITY,Deborah V Homeier,,,,,USA,78606,,,,34534
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043033,20120326.0,20.0,,Y,N,ENTITY,Carolyn Wyckoff,,,,,USA,76574,,,,21395
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043034,20120326.0,20.0,,Y,N,ENTITY,Susan M Mack,,,,,USA,77380,,,,126035
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043035,20120326.0,50.0,,Y,N,ENTITY,Susan M Mack,,,,,USA,77380,,,,126035
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043036,20120326.0,20.0,,Y,N,ENTITY,Michelle M Campbell,,,,,USA,75034,,,,92165
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043037,20120326.0,100.0,,Y,N,ENTITY,Carolyn Wyckoff,,,,,USA,76574,,,,21395
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043038,20120326.0,100.0,,Y,N,ENTITY,Melissa Elizondo,,,,,USA,78130,,,,90665
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043039,20120326.0,40.0,,Y,N,ENTITY,Sandra Mae Hunt,,,,,USA,77429,,,,117131
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043040,20120326.0,40.0,,Y,N,ENTITY,Malisa Spivey,,,,,USA,76655,,,,85934
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043041,20120326.0,40.0,,Y,N,ENTITY,Chris C Rodriguez,,,,,USA,78634,,,,24793
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043042,20120326.0,20.0,,Y,N,ENTITY,Chris C Rodriguez,,,,,USA,78634,,,,24793
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043043,20120326.0,50.0,,Y,N,ENTITY,Ethel J O'Dell,,,,,USA,77380,,,,42428
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043044,20120326.0,45.0,,Y,N,ENTITY,Sharon W Eddings,,,,,USA,77304,,,,119660
MPAC,528436,20120507.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043045,20120326.0,25.0,,Y,N,ENTITY,Ruth E Olson,,,,,USA,77478,,,,115657
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043046,20120620.0,35.0,,Y,N,ENTITY,Bradford L Edgar,,,,,USA,75001,,,,16487
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043047,20120620.0,35.0,,Y,N,ENTITY,Bradley M Wirth,,,,,USA,75028,,,,16528
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043048,20120620.0,35.0,,Y,N,ENTITY,Juli Harrison,,,,,USA,75205,,,,69779
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043049,20120620.0,35.0,,Y,N,ENTITY,Judith L Martin,,,,,USA,75252,,,,69639
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043050,20120620.0,35.0,,Y,N,ENTITY,Josue Cardenas,,,,,USA,76112,,,,68824
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043051,20120620.0,35.0,,Y,N,ENTITY,Kay Hammer Link,,,,,USA,76092,,,,71374
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043052,20120620.0,35.0,,Y,N,ENTITY,Kern Coleman,,,,,USA,76137,,,,72455
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043053,20120620.0,35.0,,Y,N,ENTITY,Kevin Curran,,,,,USA,75225,,,,72670
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043054,20120620.0,175.0,,Y,N,ENTITY,Kimme R Jones,,,,,USA,75218,,,,73271
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043055,20120620.0,35.0,,Y,N,ENTITY,Kurt Stratton,,,,,USA,75033,,,,74525
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043056,20120620.0,35.0,,Y,N,ENTITY,Tessa T Mosteller,,,,,USA,75209,,,,128675
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043057,20120620.0,35.0,,Y,N,ENTITY,Terri L Wheeler,,,,,USA,75116,,,,128486
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043058,20120620.0,35.0,,Y,N,ENTITY,Teresa M Rutherford,,,,,USA,76092,,,,128362
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043059,20120620.0,35.0,,Y,N,ENTITY,Linda Jordan J Hobbs,,,,,USA,75225,,,,82020
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043060,20120620.0,35.0,,Y,N,ENTITY,Laxmi Tummala,,,,,USA,75024,,,,80594
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043061,20120620.0,35.0,,Y,N,ENTITY,David D Mcelroy,,,,,USA,75023,,,,33117
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043062,20120620.0,35.0,,Y,N,ENTITY,Lisa G Ellrich,,,,,USA,75094,,,,82649
MPAC,535460,20120705.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043063,20120620.0,35.0,,Y,N,ENTITY,Bj Sloan,,,,,USA,76182,,,,14622
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043064,20120608.0,45.0,,Y,N,ENTITY,Cynthia A Lohkamp,,,,,USA,78130,,,,31296
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043065,20120608.0,50.0,,Y,N,ENTITY,Gary R Woda,,,,,USA,78216,,,,48097
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043066,20120608.0,225.0,,Y,N,ENTITY,Toya Ohlrich,,,,,USA,78130,,,,143016
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043067,20120608.0,90.0,,Y,N,ENTITY,Brett Douglas Mitchell,,,,,USA,78132,,,,17141
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043068,20120608.0,80.0,,Y,N,ENTITY,Carter John Morris,,,,,USA,78666,,,,21661
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043069,20120530.0,20.0,,Y,N,ENTITY,Jim M Bailey,,,,,USA,78217,,,,65832
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043070,20120530.0,40.0,,Y,N,ENTITY,Joseph Cameron,,,,,USA,78130,,,,68605
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043071,20120530.0,35.0,,Y,N,ENTITY,Dustin Dee Erwin,,,,,USA,78130,,,,38648
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043072,20120530.0,40.0,,Y,N,ENTITY,Martha Stenseng,,,,,USA,78550,,,,87635
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043073,20120530.0,20.0,,Y,N,ENTITY,Cheryl L Combs,,,,,USA,77584,,,,24311
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043074,20120608.0,1025.0,,Y,N,ENTITY,John Seidel,,,,,USA,78130,,,,67537
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043075,20120601.0,910.0,,Y,N,ENTITY,Elaine Shepperd,,,,,USA,76504,,,,40190
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043076,20120530.0,20.0,,Y,N,ENTITY,Josh Sigman,,,,,USA,78249,,,,68773
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043077,20120530.0,20.0,,Y,N,ENTITY,John T Brown,,,,,USA,78209,,,,67578
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043078,20120530.0,45.0,,Y,N,ENTITY,Royce S Simmonds,,,,,USA,78154,,,,115106
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043079,20120530.0,20.0,,Y,N,ENTITY,Royce S Simmonds,,,,,USA,78154,,,,115106
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043080,20120530.0,20.0,,Y,N,ENTITY,Vera A. Hardy,,,,,USA,78130,,,,147795
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043081,20120601.0,750.0,,Y,N,ENTITY,Claire Hartman,,,,,USA,76505,,,,25942
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043082,20120530.0,15.0,,Y,N,ENTITY,Cynthia A Lohkamp,,,,,USA,78130,,,,31296
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043083,20120530.0,20.0,,Y,N,ENTITY,Quinton Clayton,,,,,USA,78666,,,,107769
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043084,20120530.0,35.0,,Y,N,ENTITY,Josh Sigman,,,,,USA,78249,,,,68773
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043085,20120530.0,90.0,,Y,N,ENTITY,David A Mcdaniel,,,,,USA,78596,,,,32978
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043086,20120530.0,20.0,,Y,N,ENTITY,Roy Kimes,,,,,USA,78130,,,,115024
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043087,20120601.0,550.0,,Y,N,ENTITY,Brandon Kuhn,,,,,USA,79105,,,,16670
CORPAC,538184,20120716.0,15487,MPAC,Texas Association of REALTORS Political Action Committee,100043088,20120601.0,40.0,,Y,N,ENTITY,Albert Banigo,,,,,USA,78238,,,,3689
